state,sales,quantity,discount,profit,order_year,order_quarter,shipping_duration,profit_status,profit_margin,delivery_status,ship_mode_Same Day,ship_mode_Second Class,ship_mode_Standard Class,segment_Corporate,segment_Home Office,region_East,region_South,region_West,category_Office Supplies,category_Technology,subcategory_Appliances,subcategory_Art,subcategory_Binders,subcategory_Bookcases,subcategory_Chairs,subcategory_Copiers,subcategory_Envelopes,subcategory_Fasteners,subcategory_Furnishings,subcategory_Labels,subcategory_Machines,subcategory_Paper,subcategory_Phones,subcategory_Storage,subcategory_Supplies,subcategory_Tables,order_month_August,order_month_December,order_month_February,order_month_January,order_month_July,order_month_June,order_month_March,order_month_May,order_month_November,order_month_October,order_month_September,order_size_category_Medium,order_size_category_Small,transaction_value_segment_Low,transaction_value_segment_Medium,transaction_value_segment_Premium,discount_risk_tier_Low Discount,discount_risk_tier_Medium Discount,discount_risk_tier_No Discount
Florida,-0.5468477122614657,0.5439221054345367,0.2122175547612757,-0.40273901418022434,2014,3,0.023935727767260166,1,-0.07033776839401082,1,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Florida,0.11055211642312439,1.4427832927352355,0.2122175547612757,0.8698996980006922,2014,3,0.023935727767260166,1,0.30459408173385216,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Florida,0.42050777063675127,0.9933526990848861,0.2122175547612757,-0.0077038124020095715,2014,3,0.023935727767260166,1,-0.0971186148317153,1,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Florida,-0.7980824099658138,-0.8043696755165116,0.2122175547612757,-0.5803795315032834,2014,3,0.023935727767260166,0,-0.6595163900235098,1,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Florida,-0.813485405014656,-1.253800269166861,0.2122175547612757,-0.511280338005953,2014,3,0.023935727767260166,1,0.46527916036007916,1,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Ohio,-0.7697645959914037,-0.35493908186616213,2.6341471871696576,-0.8020545468961326,2015,4,0.023935727767260166,0,-1.8289466844699396,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
Washington,-0.722157492832751,0.09449151178418727,0.2122175547612757,-0.3426007036760686,2017,4,0.023935727767260166,1,0.43849831392237465,1,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
New York,0.9457025079713547,-0.8043696755165116,-0.7565542982020771,1.8567126979935646,2017,1,0.023935727767260166,1,0.27781323529614765,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
Virginia,-0.6736854522598172,2.341644480035934,-0.7565542982020771,-0.1128330816133802,2016,2,0.023935727767260166,1,0.7705808097499104,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
Virginia,-0.1675785803280483,-0.8043696755165116,-0.7565542982020771,0.366455448867882,2016,2,0.023935727767260166,1,0.25638855814598405,1,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
North Carolina,-0.8017791287775359,-0.8043696755165116,0.2122175547612757,-0.5200004099875775,2015,3,1.1683841850793713,1,0.06356646379451167,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
North Carolina,-0.7611626156795117,-0.35493908186616213,0.2122175547612757,-0.400188452480426,2015,3,1.1683841850793713,1,0.5188408532354881,1,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
California,-0.783698382281741,-0.35493908186616213,-0.7565542982020771,-0.4747008061810519,2014,1,0.023935727767260166,1,0.29923791244631126,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
Michigan,0.24107472677546826,-0.8043696755165116,-0.7565542982020771,1.8567126979935646,2015,2,0.023935727767260166,1,0.7063067782994196,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
California,2.1248017789602343,0.5439221054345367,-0.7565542982020771,1.8567126979935646,2017,3,1.1683841850793713,1,0.5991833925486016,1,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
California,1.3156824490445471,-0.35493908186616213,0.2122175547612757,0.9911666966903083,2017,3,1.1683841850793713,1,0.010004770919102674,1,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
California,-0.3950452718262597,-0.8043696755165116,0.2122175547612757,-0.26429981617401344,2014,4,-1.120512729544851,1,-0.01677607551860186,0,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
California,2.050381615958866,0.09449151178418727,0.2122175547612757,0.6921404710240523,2017,4,1.1683841850793713,1,-0.0971186148317153,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
Oklahoma,-0.639028713399922,0.5439221054345367,-0.7565542982020771,-0.01759402239750439,2016,3,0.5961599564233158,1,0.7705808097499104,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Oklahoma,-0.5829855083375958,1.4427832927352355,-0.7565542982020771,0.10802114131756604,2016,3,0.5961599564233158,1,0.7277314554495832,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Oklahoma,-0.37149053785926084,-0.8043696755165116,-0.7565542982020771,0.665006835919814,2016,3,0.5961599564233158,1,0.7277314554495832,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
California,-0.6107701417141612,2.341644480035934,-0.7565542982020771,-0.16686293251469436,2016,3,-2.264961186856962,1,0.38493662104696563,0,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Texas,-0.017269045566807043,-0.35493908186616213,0.2122175547612757,-0.2539110256334783,2014,1,1.1683841850793713,1,-0.12389946126941982,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
Texas,1.3995517570854938,-0.35493908186616213,0.696603481242952,-1.8922059961834958,2014,1,1.1683841850793713,0,-0.5026571466026691,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
Georgia,-0.4594060942149608,0.09449151178418727,-0.7565542982020771,0.28456613812329135,2017,1,0.5961599564233158,1,0.577758715398438,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
Georgia,2.1248017789602343,1.4427832927352355,-0.7565542982020771,1.8567126979935646,2017,1,0.5961599564233158,1,0.29923791244631126,1,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Texas,2.1248017789602343,-0.35493908186616213,0.696603481242952,-1.0415767107787948,2014,3,0.023935727767260166,0,-0.319017056744124,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
Texas,-0.8103100183430486,-0.8043696755165116,0.2122175547612757,-0.5258477083525408,2014,3,0.023935727767260166,1,0.09034731023221616,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
Texas,-0.6989345156821888,1.4427832927352355,0.2122175547612757,-0.41278185087318053,2014,3,0.023935727767260166,1,0.11712815666992067,1,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
